,Наименование,Размер,ГОСТ,Компания,Город,Тип_продукции,Размер_A,Размер_B,Типоразмер,Марка,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
1054,Труба э/с,25х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,25.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,600000.0,
1055,Труба э/с,1420х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1420.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1056,Труба э/с,1420х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1420.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1057,Труба э/с,820х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1058,Труба э/с,820х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1059,Труба э/с,820х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1060,Труба э/с,820х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1061,Труба э/с,820х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1062,Труба э/с,820х7,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х7,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1063,Труба э/с,720х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1064,Труба э/с,530х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1065,Труба э/с,720х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1066,Труба э/с,820х13,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х13,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1067,Труба э/с,720х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1068,Труба э/с,720х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1069,Труба э/с,720х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,89500.0,
1070,Труба э/с,720х7,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х7,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1071,Труба э/с,630х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1072,Труба э/с,630х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,89500.0,
1073,Труба э/с,630х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1074,Труба э/с,630х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1075,Труба э/с,630х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,89500.0,
1076,Труба э/с,630х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1077,Труба э/с,720х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,720.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,112500.0,
1078,Труба э/с,820х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,820.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1079,Труба э/с,920х7,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х7,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1080,Труба э/с,920х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1081,Труба э/с,1220х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1082,Труба э/с,1220х13,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х13,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1083,Труба э/с,1220х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1084,Труба э/с,1220х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1085,Труба э/с,1220х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1086,Труба э/с,1220х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1087,Труба э/с,1220х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1220.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1088,Труба э/с,1020х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1089,Труба э/с,1020х13,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х13,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1090,Труба э/с,1020х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1091,Труба э/с,1020х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1092,Труба э/с,1020х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1093,Труба э/с,1020х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1094,Труба э/с,1020х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1020.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1095,Труба э/с,920х20,ТУ 14-3Р-96-2007,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х20,,,,,Сталь,ст20,0,не указан,,0,р./т,False,122300.0,
1096,Труба э/с,920х14,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х14,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1097,Труба э/с,920х13,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х13,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1098,Труба э/с,920х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1099,Труба э/с,920х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1100,Труба э/с,920х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1101,Труба э/с,920х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,920.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1102,Труба э/с,1420х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,1420.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,90000.0,
1103,Труба э/с,70х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,70.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1104,Труба э/с,25х3.5,,УТК-Сталь,Москва,Габарит,25.0,3.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1105,Труба э/с,25х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,25.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,620000.0,
1106,Труба э/с,50х3.5,,УТК-Сталь,Москва,Габарит,50.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1107,Труба э/с,48х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,48.0,Х6,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1108,Труба э/с,48х4.5,,УТК-Сталь,Москва,Габарит,48.0,4.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1109,Труба э/с,48х3.5,,УТК-Сталь,Москва,Габарит,48.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1110,Труба э/с,48х2.5,,УТК-Сталь,Москва,Габарит,48.0,2.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1111,Труба э/с,48х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,48.0,Х2,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,572000.0,
1112,Труба э/с,48х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,48.0,Х2,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1113,Труба э/с,48х10,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,48.0,Х10,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,620000.0,
1114,Труба э/с,45х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х6,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,599000.0,
1115,Труба э/с,50х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,50.0,Х4,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1116,Труба э/с,45х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1117,Труба э/с,45х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х4,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1118,Труба э/с,45х3.5,,УТК-Сталь,Москва,Габарит,45.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1119,Труба э/с,45х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,572000.0,
1120,Труба э/с,45х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х2,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1121,Труба э/с,42х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,42.0,Х6,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,572000.0,
1122,Труба э/с,42х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,42.0,Х6,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1123,Труба э/с,42х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,42.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1124,Труба э/с,42х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,42.0,Х4,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,562000.0,
1125,Труба э/с,42х3.5,,УТК-Сталь,Москва,Габарит,42.0,3.5,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,562000.0,
1126,Труба э/с,45х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,45.0,Х5,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,536000.0,
1127,Труба э/с,630х6,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,630.0,Х6,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1128,Труба э/с,56х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,56.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1129,Труба э/с,57х10,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х10,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,614000.0,
1130,Труба э/с,68х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,68.0,Х4,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,536000.0,
1131,Труба э/с,68х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,68.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1132,Труба э/с,65х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,65.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,614000.0,
1133,Труба э/с,63х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,63.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,583000.0,
1134,Труба э/с,62х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,62.0,Х2,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1135,Труба э/с,60х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,60.0,Х3,,,,,Нержавеющая сталь,08х17н13м2т,0,не указан,,0,р./т,False,1146000.0,
1136,Труба э/с,60х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,60.0,Х5,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,572000.0,
1137,Труба э/с,60х4.5,,УТК-Сталь,Москва,Габарит,60.0,4.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,599000.0,
1138,Труба э/с,60х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,60.0,Х4,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,599000.0,
1139,Труба э/с,60х3.5,,УТК-Сталь,Москва,Габарит,60.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1140,Труба э/с,60х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,60.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,604000.0,
1141,Труба э/с,57х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Нержавеющая сталь,08х17н13м2т,0,не указан,,0,р./т,False,1103000.0,
1142,Труба э/с,57х3,EN 10217-7,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Нержавеющая сталь,aisi304,0,не указан,,0,р./т,False,850.0,
1143,Труба э/с,57х8,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х8,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,609000.0,
1144,Труба э/с,57х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х6,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1145,Труба э/с,57х4.5,,УТК-Сталь,Москва,Габарит,57.0,4.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1146,Труба э/с,57х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х4,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1147,Труба э/с,57х3.5,,УТК-Сталь,Москва,Габарит,57.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1148,Труба э/с,57х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,525000.0,
1149,Труба э/с,57х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х3,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,525000.0,
1150,Труба э/с,57х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,57.0,Х2,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,562000.0,
1151,Труба э/с,42х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,42.0,Х3,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,562000.0,
1152,Труба э/с,25х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,25.0,Х4,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,604000.0,
1153,Труба э/с,42х2.5,,УТК-Сталь,Москва,Габарит,42.0,2.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,567000.0,
1154,Труба э/с,40х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,40.0,Х4,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,588000.0,
1155,Труба э/с,530х8,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х8,,,,,Сталь,ст3,0,не указан,,0,р./т,False,80500.0,
1156,Труба э/с,530х9,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х9,,,,,Сталь,ст3,0,не указан,,0,р./т,False,80500.0,
1157,Труба э/с,530х10,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х10,,,,,Сталь,ст3,0,не указан,,0,р./т,False,80500.0,
1158,Труба э/с,530х11,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х11,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1159,Труба э/с,530х12,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х12,,,,,Сталь,ст3,0,не указан,,0,р./т,False,80500.0,
1160,Труба э/с,32х6,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,32.0,Х6,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,625000.0,
1161,Труба э/с,32х4.5,,УТК-Сталь,Москва,Габарит,32.0,4.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,620000.0,
1162,Труба э/с,32х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,32.0,Х3,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,578000.0,
1163,Труба э/с,32х2.5,,УТК-Сталь,Москва,Габарит,32.0,2.5,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,578000.0,
1164,Труба э/с,530х7,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х7,,,,,Сталь,ст3,0,не указан,,0,р./т,False,81500.0,
1165,Труба э/с,30х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,30.0,Х2,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,614000.0,
1166,Труба э/с,28х3,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,28.0,Х3,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1167,Труба э/с,28х3.5,,УТК-Сталь,Москва,Габарит,28.0,3.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1168,Труба э/с,28х2,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,28.0,Х2,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,589000.0,
1169,Труба э/с,28х2.5,,УТК-Сталь,Москва,Габарит,28.0,2.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1170,Труба э/с,27х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,27.0,Х4,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,578000.0,
1171,Труба э/с,27х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,27.0,Х4,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,578000.0,
1172,Труба э/с,27х3.5,,УТК-Сталь,Москва,Габарит,27.0,3.5,,,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,578000.0,
1173,Труба э/с,27х3.5,,УТК-Сталь,Москва,Габарит,27.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,578000.0,
1174,Труба э/с,25х5,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,25.0,Х5,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,620000.0,
1175,Труба э/с,28х4,,УТК-Сталь,Москва,Профиль ГОСТ/СТО,,,28.0,Х4,6.01,6.01,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1176,Труба э/с,530х6,ГОСТ 10704-91 ГОСТ 10705-80 ГОСТ 10706-76,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,530.0,Х6,,,,,Сталь,ст3,0,не указан,,0,р./т,False,92400.0,
1177,Труба э/с,426х7,ГОСТ 10704-91 ГОСТ 10705-80,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,426.0,Х7,,,,,Сталь,09г2с,0,не указан,,0,р./т,False,86000.0,
1178,Труба э/с,33х1.5,,УТК-Сталь,Москва,Габарит,33.0,1.5,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
1179,Труба э/с,40х3.5,,УТК-Сталь,Москва,Габарит,40.0,3.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
1180,Труба э/с,40х2.5,,УТК-Сталь,Москва,Габарит,40.0,2.5,,,,,,,Нержавеющая сталь,08х18н10т,0,не указан,,0,р./т,False,593000.0,
